idna_subject,checker_type,destination,source,tested_at,session_id
sex-video.one,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:15.128713+00:00,f68b304876994d0058fbc0fa
sex3.vip,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:20.118793+00:00,f68b304876994d0058fbc0fa
sexhay.biz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:24.192927+00:00,f68b304876994d0058fbc0fa
sexhd.io,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:26.820083+00:00,f68b304876994d0058fbc0fa
sexlauxanh.us,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:30.638572+00:00,f68b304876994d0058fbc0fa
sexmoi69.xyz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:33.578280+00:00,f68b304876994d0058fbc0fa
sexvideos.porn,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:40.976923+00:00,f68b304876994d0058fbc0fa
sexviet.fun,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:41.255061+00:00,f68b304876994d0058fbc0fa
shanghecy.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:50.658631+00:00,f68b304876994d0058fbc0fa
sexvl.vip,AVAILABILITY,origin.list,origin.list,2026-07-18 21:45:53.553670+00:00,f68b304876994d0058fbc0fa
shop0527.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:00.549332+00:00,f68b304876994d0058fbc0fa
shucaixiehui.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:02.475875+00:00,f68b304876994d0058fbc0fa
skelade.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:08.298014+00:00,f68b304876994d0058fbc0fa
stylexile.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:13.789425+00:00,f68b304876994d0058fbc0fa
szusedcar.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:20.079021+00:00,f68b304876994d0058fbc0fa
tadba.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:22.128492+00:00,f68b304876994d0058fbc0fa
tamilsexvideo.online,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:26.799889+00:00,f68b304876994d0058fbc0fa
thomastime.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:41.930797+00:00,f68b304876994d0058fbc0fa
thudam.vip,AVAILABILITY,origin.list,origin.list,2026-07-18 21:46:54.293228+00:00,f68b304876994d0058fbc0fa
tjmuge.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:01.748383+00:00,f68b304876994d0058fbc0fa
tnaflix.fun,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:09.027690+00:00,f68b304876994d0058fbc0fa
tphimsex.club,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:16.565768+00:00,f68b304876994d0058fbc0fa
taobav.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:27.315919+00:00,f68b304876994d0058fbc0fa
ttav66.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:30.003589+00:00,f68b304876994d0058fbc0fa
tub66.cam,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:33.765579+00:00,f68b304876994d0058fbc0fa
tubxporn.icu,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:37.180574+00:00,f68b304876994d0058fbc0fa
uutit.cn,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:45.169087+00:00,f68b304876994d0058fbc0fa
varvar.biz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:45.984577+00:00,f68b304876994d0058fbc0fa
viet69.site,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:53.112455+00:00,f68b304876994d0058fbc0fa
vintagebulls.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:47:54.552571+00:00,f68b304876994d0058fbc0fa
vlxx.fun,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:00.433671+00:00,f68b304876994d0058fbc0fa
vlxx.uno,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:01.089099+00:00,f68b304876994d0058fbc0fa
vlxxx.vip,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:07.099318+00:00,f68b304876994d0058fbc0fa
wandi.ru,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:12.010400+00:00,f68b304876994d0058fbc0fa
wenhanyuan.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:17.827867+00:00,f68b304876994d0058fbc0fa
whlightning.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:20.231796+00:00,f68b304876994d0058fbc0fa
womeninfilm.co.uk,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:26.658312+00:00,f68b304876994d0058fbc0fa
wuxihuatai.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:29.483242+00:00,f68b304876994d0058fbc0fa
x3x3x.xyz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:34.585528+00:00,f68b304876994d0058fbc0fa
xemsexxx.xyz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:39.567244+00:00,f68b304876994d0058fbc0fa
xfdrkj.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:40.560026+00:00,f68b304876994d0058fbc0fa
xhvid.site,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:46.006760+00:00,f68b304876994d0058fbc0fa
xnxx2.xyz,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:52.279807+00:00,f68b304876994d0058fbc0fa
xvideos.club,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:57.028133+00:00,f68b304876994d0058fbc0fa
xvideos.homes,AVAILABILITY,origin.list,origin.list,2026-07-18 21:48:57.987959+00:00,f68b304876994d0058fbc0fa
xxnxx.org,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:04.369673+00:00,f68b304876994d0058fbc0fa
xxnxx.ink,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:04.421180+00:00,f68b304876994d0058fbc0fa
xxxn.club,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:13.642087+00:00,f68b304876994d0058fbc0fa
ysvzh4.cn,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:26.801858+00:00,f68b304876994d0058fbc0fa
yunifangvip.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:27.845333+00:00,f68b304876994d0058fbc0fa
zggpt.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:35.580350+00:00,f68b304876994d0058fbc0fa
zddcss.cn,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:35.774030+00:00,f68b304876994d0058fbc0fa
zooporn.stream,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:44.092995+00:00,f68b304876994d0058fbc0fa
zkprint.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:45.320605+00:00,f68b304876994d0058fbc0fa
zshlpm.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:50.966779+00:00,f68b304876994d0058fbc0fa
154821.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:57.295667+00:00,f68b304876994d0058fbc0fa
520vy.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:49:57.480364+00:00,f68b304876994d0058fbc0fa
gummisan.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:03.517776+00:00,f68b304876994d0058fbc0fa
gidanwn.cn,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:04.826620+00:00,f68b304876994d0058fbc0fa
hotvnn.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:09.711328+00:00,f68b304876994d0058fbc0fa
kachihk.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:11.122923+00:00,f68b304876994d0058fbc0fa
msjjzssj.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:15.864312+00:00,f68b304876994d0058fbc0fa
sex1.pro,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:22.395308+00:00,f68b304876994d0058fbc0fa
phimheoz.org,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:24.760777+00:00,f68b304876994d0058fbc0fa
spycoolvids.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:28.399388+00:00,f68b304876994d0058fbc0fa
xvideos.bokephitam.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:34.703129+00:00,f68b304876994d0058fbc0fa
sexymaturemoms.org,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:35.481487+00:00,f68b304876994d0058fbc0fa
y1txt.net,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:40.627651+00:00,f68b304876994d0058fbc0fa
5buy6.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:41.530185+00:00,f68b304876994d0058fbc0fa
akdongni.com,AVAILABILITY,origin.list,origin.list,2026-07-18 21:50:46.857769+00:00,f68b304876994d0058fbc0fa
